"CustomerID","InvoiceNo","OrderDate","OrderTotal","CohortDate","PrevOrderDate","DaysSinceLastOrder","OrderSequenceNumber"
"14915.0","489907","2009-12-03 10:17:00",202.06,"2009-12-03 10:17:00","",0,1
"14915.0","499958","2010-03-03 12:45:00",165.2,"2009-12-03 10:17:00","2009-12-03 10:17:00",90,2
"14915.0","507696","2010-05-11 10:41:00",170.05,"2009-12-03 10:17:00","2010-03-03 12:45:00",69,3
"14915.0","513782","2010-06-28 14:31:00",121.3,"2009-12-03 10:17:00","2010-05-11 10:41:00",48,4
"14915.0","521541","2010-09-06 14:58:00",347.49,"2009-12-03 10:17:00","2010-06-28 14:31:00",70,5
"14915.0","527765","2010-10-19 09:10:00",124.65,"2009-12-03 10:17:00","2010-09-06 14:58:00",43,6
"14915.0","527766","2010-10-19 09:11:00",96.45,"2009-12-03 10:17:00","2010-10-19 09:10:00",0,7
"14915.0","532610","2010-11-12 15:16:00",96.45,"2009-12-03 10:17:00","2010-10-19 09:11:00",24,8
"14915.0","535826","2010-11-29 08:23:00",180.12,"2009-12-03 10:17:00","2010-11-12 15:16:00",17,9
"14915.0","545708","2011-03-07 09:39:00",142.28,"2009-12-03 10:17:00","2010-11-29 08:23:00",98,10
"14915.0","566192","2011-09-09 13:34:00",165.2,"2009-12-03 10:17:00","2011-03-07 09:39:00",186,11
"14916.0","503447","2010-04-01 10:57:00",700.47,"2010-04-01 10:57:00","",0,1
"14916.0","503822","2010-04-07 14:54:00",13.92,"2010-04-01 10:57:00","2010-04-01 10:57:00",6,2
"14916.0","507379","2010-05-09 11:39:00",504.42,"2010-04-01 10:57:00","2010-04-07 14:54:00",32,3
"14916.0","525237","2010-10-04 14:33:00",555.16,"2010-04-01 10:57:00","2010-05-09 11:39:00",148,4
"14916.0","541594","2011-01-19 15:30:00",295.05,"2010-04-01 10:57:00","2010-10-04 14:33:00",107,5
"14916.0","559864","2011-07-13 10:38:00",406.23,"2010-04-01 10:57:00","2011-01-19 15:30:00",175,6
"14916.0","565796","2011-09-07 10:07:00",266.48,"2010-04-01 10:57:00","2011-07-13 10:38:00",56,7
"14916.0","569016","2011-09-30 09:20:00",301.22,"2010-04-01 10:57:00","2011-09-07 10:07:00",23,8
"14917.0","505394","2010-04-22 09:44:00",547.12,"2010-04-22 09:44:00","",0,1
"14917.0","505452","2010-04-22 11:28:00",576.63,"2010-04-22 09:44:00","2010-04-22 09:44:00",0,2
"14918.0","503868","2010-04-08 11:18:00",855.35,"2010-04-08 11:18:00","",0,1
"14918.0","511797","2010-06-10 14:36:00",601.52,"2010-04-08 11:18:00","2010-04-08 11:18:00",63,2
"14918.0","511798","2010-06-10 14:37:00",51.0,"2010-04-08 11:18:00","2010-06-10 14:36:00",0,3
"14918.0","514714","2010-07-05 15:42:00",611.7,"2010-04-08 11:18:00","2010-06-10 14:37:00",25,4
"14918.0","518281","2010-08-06 10:29:00",445.98,"2010-04-08 11:18:00","2010-07-05 15:42:00",32,5
"14918.0","521866","2010-09-09 11:02:00",750.82,"2010-04-08 11:18:00","2010-08-06 10:29:00",34,6
"14918.0","529841","2010-10-31 12:41:00",1029.29,"2010-04-08 11:18:00","2010-09-09 11:02:00",52,7
"14918.0","559457","2011-07-08 12:50:00",765.42,"2010-04-08 11:18:00","2010-10-31 12:41:00",250,8
"14918.0","563430","2011-08-16 11:50:00",844.73,"2010-04-08 11:18:00","2011-07-08 12:50:00",39,9
"14919.0","512900","2010-06-18 13:06:00",359.35,"2010-06-18 13:06:00","",0,1
"14920.0","509438","2010-05-23 15:25:00",629.4,"2010-05-23 15:25:00","",0,1
"14920.0","552726","2011-05-11 10:31:00",405.53,"2010-05-23 15:25:00","2010-05-23 15:25:00",353,2
"14920.0","552727","2011-05-11 10:32:00",572.24,"2010-05-23 15:25:00","2011-05-11 10:31:00",0,3
"14921.0","554096","2011-05-22 12:51:00",903.01,"2011-05-22 12:51:00","",0,1
"14921.0","575318","2011-11-09 13:17:00",413.06,"2011-05-22 12:51:00","2011-05-22 12:51:00",171,2
"14922.0","516343","2010-07-20 09:45:00",540.29,"2010-07-20 09:45:00","",0,1
"14922.0","532137","2010-11-11 11:14:00",303.45,"2010-07-20 09:45:00","2010-07-20 09:45:00",114,2
"14923.0","572030","2011-10-20 11:51:00",749.1,"2011-10-20 11:51:00","",0,1
"14924.0","500864","2010-03-10 12:51:00",310.14,"2010-03-10 12:51:00","",0,1
"14924.0","503949","2010-04-08 15:40:00",310.82,"2010-03-10 12:51:00","2010-03-10 12:51:00",29,2
"14924.0","549311","2011-04-08 09:25:00",310.05,"2010-03-10 12:51:00","2010-04-08 15:40:00",365,3
"14926.0","505084","2010-04-20 09:59:00",220.2,"2010-04-20 09:59:00","",0,1
"14926.0","534457","2010-11-23 07:13:00",139.2,"2010-04-20 09:59:00","2010-04-20 09:59:00",217,2
"14927.0","531441","2010-11-08 12:30:00",308.2,"2010-11-08 12:30:00","",0,1
"14928.0","501911","2010-03-22 09:14:00",223.91,"2010-03-22 09:14:00","",0,1
"14929.0","527040","2010-10-14 12:22:00",612.81,"2010-10-14 12:22:00","",0,1
"14929.0","574940","2011-11-07 17:21:00",223.88,"2010-10-14 12:22:00","2010-10-14 12:22:00",389,2
"14930.0","504204","2010-04-12 11:22:00",926.82,"2010-04-12 11:22:00","",0,1
"14930.0","509759","2010-05-25 15:21:00",1078.81,"2010-04-12 11:22:00","2010-04-12 11:22:00",43,2
"14930.0","520484","2010-08-26 11:43:00",868.14,"2010-04-12 11:22:00","2010-05-25 15:21:00",93,3
"14930.0","546252","2011-03-10 14:42:00",1104.13,"2010-04-12 11:22:00","2010-08-26 11:43:00",196,4
"14930.0","564093","2011-08-23 10:29:00",1103.15,"2010-04-12 11:22:00","2011-03-10 14:42:00",166,5
"14930.0","564095","2011-08-23 10:31:00",165.58,"2010-04-12 11:22:00","2011-08-23 10:29:00",0,6
"14931.0","549914","2011-04-13 09:32:00",293.0,"2011-04-13 09:32:00","",0,1
"14931.0","568242","2011-09-26 12:11:00",261.65,"2011-04-13 09:32:00","2011-04-13 09:32:00",166,2
"14931.0","576904","2011-11-17 09:25:00",211.63,"2011-04-13 09:32:00","2011-09-26 12:11:00",52,3
"14931.0","580558","2011-12-05 10:19:00",198.4,"2011-04-13 09:32:00","2011-11-17 09:25:00",18,4
"14932.0","533816","2010-11-19 09:16:00",302.6,"2010-11-19 09:16:00","",0,1
"14932.0","538002","2010-12-09 11:48:00",727.06,"2010-11-19 09:16:00","2010-11-19 09:16:00",20,2
"14933.0","523359","2010-09-21 17:29:00",885.0,"2010-09-21 17:29:00","",0,1
"14933.0","523428","2010-09-22 10:44:00",295.0,"2010-09-21 17:29:00","2010-09-21 17:29:00",1,2
"14933.0","523429","2010-09-22 10:46:00",295.0,"2010-09-21 17:29:00","2010-09-22 10:44:00",0,3
"14933.0","523430","2010-09-22 10:47:00",295.0,"2010-09-21 17:29:00","2010-09-22 10:46:00",0,4
"14934.0","523838","2010-09-24 12:08:00",540.5,"2010-09-24 12:08:00","",0,1
"14934.0","523841","2010-09-24 12:11:00",439.83,"2010-09-24 12:08:00","2010-09-24 12:08:00",0,2
"14934.0","535408","2010-11-26 11:24:00",632.23,"2010-09-24 12:08:00","2010-09-24 12:11:00",63,3
"14934.0","545399","2011-03-02 11:48:00",828.84,"2010-09-24 12:08:00","2010-11-26 11:24:00",96,4
"14934.0","567197","2011-09-19 10:10:00",1062.1,"2010-09-24 12:08:00","2011-03-02 11:48:00",201,5
"14935.0","503135","2010-03-30 11:48:00",1065.12,"2010-03-30 11:48:00","",0,1
"14935.0","544073","2011-02-15 14:44:00",1784.71,"2010-03-30 11:48:00","2010-03-30 11:48:00",322,2
"14936.0","506962","2010-05-05 12:26:00",691.03,"2010-05-05 12:26:00","",0,1
"14936.0","506965","2010-05-05 12:31:00",503.45,"2010-05-05 12:26:00","2010-05-05 12:26:00",0,2
"14936.0","523313","2010-09-21 13:21:00",1735.41,"2010-05-05 12:26:00","2010-05-05 12:31:00",139,3
"14936.0","532663","2010-11-14 11:32:00",1343.9,"2010-05-05 12:26:00","2010-09-21 13:21:00",54,4
"14936.0","546091","2011-03-09 11:53:00",1576.36,"2010-05-05 12:26:00","2010-11-14 11:32:00",115,5
"14936.0","557222","2011-06-17 13:14:00",2060.03,"2010-05-05 12:26:00","2011-03-09 11:53:00",100,6
"14936.0","564150","2011-08-23 12:30:00",1436.49,"2010-05-05 12:26:00","2011-06-17 13:14:00",67,7
"14936.0","569556","2011-10-05 08:50:00",1105.16,"2010-05-05 12:26:00","2011-08-23 12:30:00",43,8
"14936.0","569557","2011-10-05 08:52:00",33.0,"2010-05-05 12:26:00","2011-10-05 08:50:00",0,9
"14936.0","569558","2011-10-05 08:53:00",622.84,"2010-05-05 12:26:00","2011-10-05 08:52:00",0,10
"14936.0","574587","2011-11-06 10:29:00",1228.24,"2010-05-05 12:26:00","2011-10-05 08:53:00",32,11
"14936.0","574588","2011-11-06 10:30:00",74.9,"2010-05-05 12:26:00","2011-11-06 10:29:00",0,12
"14937.0","562017","2011-08-01 14:16:00",759.56,"2011-08-01 14:16:00","",0,1
"14937.0","571201","2011-10-14 12:28:00",649.92,"2011-08-01 14:16:00","2011-08-01 14:16:00",74,2
"14937.0","571202","2011-10-14 12:29:00",212.4,"2011-08-01 14:16:00","2011-10-14 12:28:00",0,3
"14938.0","509973","2010-05-26 13:35:00",1445.29,"2010-05-26 13:35:00","",0,1
"14938.0","509974","2010-05-26 13:38:00",877.14,"2010-05-26 13:35:00","2010-05-26 13:35:00",0,2
"14940.0","490527","2009-12-06 15:46:00",182.01,"2009-12-06 15:46:00","",0,1
"14940.0","527463","2010-10-18 10:47:00",349.48,"2009-12-06 15:46:00","2009-12-06 15:46:00",316,2
"14941.0","507477","2010-05-10 11:30:00",182.1,"2010-05-10 11:30:00","",0,1
"14942.0","491161","2009-12-10 10:32:00",109.35,"2009-12-10 10:32:00","",0,1
"14942.0","500968","2010-03-11 12:31:00",119.76,"2009-12-10 10:32:00","2009-12-10 10:32:00",91,2
"14942.0","505775","2010-04-26 10:35:00",211.67,"2009-12-10 10:32:00","2010-03-11 12:31:00",46,3
"14942.0","530435","2010-11-03 10:51:00",305.78,"2009-12-10 10:32:00","2010-04-26 10:35:00",191,4
"14943.0","497925","2010-02-14 16:04:00",107.62,"2010-02-14 16:04:00","",0,1
"14944.0","498138","2010-02-17 08:47:00",470.9,"2010-02-17 08:47:00","",0,1
"14944.0","498139","2010-02-17 08:49:00",672.1,"2010-02-17 08:47:00","2010-02-17 08:47:00",0,2
"14944.0","504621","2010-04-15 11:47:00",435.3,"2010-02-17 08:47:00","2010-02-17 08:49:00",57,3
"14944.0","519517","2010-08-18 09:45:00",883.42,"2010-02-17 08:47:00","2010-04-15 11:47:00",125,4
"14944.0","524203","2010-09-28 10:02:00",881.1,"2010-02-17 08:47:00","2010-08-18 09:45:00",41,5
"14944.0","524204","2010-09-28 10:03:00",34.0,"2010-02-17 08:47:00","2010-09-28 10:02:00",0,6
"14944.0","532849","2010-11-15 10:46:00",507.6,"2010-02-17 08:47:00","2010-09-28 10:03:00",48,7
"14944.0","544158","2011-02-16 12:47:00",132.6,"2010-02-17 08:47:00","2010-11-15 10:46:00",93,8
"14944.0","544159","2011-02-16 12:48:00",621.69,"2010-02-17 08:47:00","2011-02-16 12:47:00",0,9
"14944.0","552134","2011-05-06 11:50:00",550.12,"2010-02-17 08:47:00","2011-02-16 12:48:00",79,10
"14944.0","552135","2011-05-06 11:51:00",19.92,"2010-02-17 08:47:00","2011-05-06 11:50:00",0,11
"14944.0","555704","2011-06-06 15:06:00",507.7,"2010-02-17 08:47:00","2011-05-06 11:51:00",31,12
"14944.0","560285","2011-07-18 09:21:00",675.7,"2010-02-17 08:47:00","2011-06-06 15:06:00",42,13
"14944.0","565670","2011-09-06 09:23:00",656.46,"2010-02-17 08:47:00","2011-07-18 09:21:00",50,14
"14944.0","568082","2011-09-23 14:38:00",1308.82,"2010-02-17 08:47:00","2011-09-06 09:23:00",17,15
"14944.0","568086","2011-09-23 14:39:00",449.5,"2010-02-17 08:47:00","2011-09-23 14:38:00",0,16
"14944.0","575495","2011-11-10 09:09:00",754.66,"2010-02-17 08:47:00","2011-09-23 14:39:00",48,17
"14944.0","575496","2011-11-10 09:09:00",188.4,"2010-02-17 08:47:00","2011-11-10 09:09:00",0,18
"14944.0","575497","2011-11-10 09:10:00",34.68,"2010-02-17 08:47:00","2011-11-10 09:09:00",0,19
"14945.0","528452","2010-10-22 11:26:00",179.4,"2010-10-22 11:26:00","",0,1
"14946.0","578813","2011-11-25 13:33:00",100.9,"2011-11-25 13:33:00","",0,1
"14947.0","502528","2010-03-25 11:29:00",322.6,"2010-03-25 11:29:00","",0,1
"14947.0","504620","2010-04-15 11:44:00",149.0,"2010-03-25 11:29:00","2010-03-25 11:29:00",21,2
"14947.0","513661","2010-06-28 10:34:00",116.92,"2010-03-25 11:29:00","2010-04-15 11:44:00",74,3
"14947.0","533341","2010-11-16 18:30:00",170.45,"2010-03-25 11:29:00","2010-06-28 10:34:00",141,4
"14947.0","561905","2011-08-01 09:31:00",178.5,"2010-03-25 11:29:00","2010-11-16 18:30:00",258,5
"14947.0","568711","2011-09-28 15:48:00",112.32,"2010-03-25 11:29:00","2011-08-01 09:31:00",58,6
"14948.0","551852","2011-05-04 14:52:00",278.4,"2011-05-04 14:52:00","",0,1
"14948.0","561084","2011-07-25 08:50:00",265.27,"2011-05-04 14:52:00","2011-05-04 14:52:00",82,2
"14948.0","563981","2011-08-22 11:13:00",13.2,"2011-05-04 14:52:00","2011-07-25 08:50:00",28,3
"14948.0","565338","2011-09-02 14:39:00",82.36,"2011-05-04 14:52:00","2011-08-22 11:13:00",11,4
"14948.0","568915","2011-09-29 13:56:00",195.04,"2011-05-04 14:52:00","2011-09-02 14:39:00",27,5
"14948.0","576888","2011-11-16 17:16:00",267.7,"2011-05-04 14:52:00","2011-09-29 13:56:00",48,6
"14949.0","492770","2009-12-18 15:28:00",86.46,"2009-12-18 15:28:00","",0,1
"14949.0","494789","2010-01-18 13:47:00",125.63,"2009-12-18 15:28:00","2009-12-18 15:28:00",31,2
"14949.0","499513","2010-03-01 09:24:00",118.68,"2009-12-18 15:28:00","2010-01-18 13:47:00",42,3
"14949.0","520682","2010-08-27 15:38:00",184.23,"2009-12-18 15:28:00","2010-03-01 09:24:00",179,4
"14950.0","577530","2011-11-20 13:48:00",371.2,"2011-11-20 13:48:00","",0,1
"14951.0","567663","2011-09-21 15:15:00",311.69,"2011-09-21 15:15:00","",0,1
"14952.0","490082","2009-12-03 15:34:00",337.9,"2009-12-03 15:34:00","",0,1
"14952.0","492371","2009-12-16 14:22:00",252.2,"2009-12-03 15:34:00","2009-12-03 15:34:00",13,2
"14952.0","495960","2010-01-28 10:06:00",586.88,"2009-12-03 15:34:00","2009-12-16 14:22:00",43,3
"14952.0","498362","2010-02-18 13:38:00",1910.96,"2009-12-03 15:34:00","2010-01-28 10:06:00",21,4
"14952.0","498363","2010-02-18 13:42:00",304.0,"2009-12-03 15:34:00","2010-02-18 13:38:00",0,5
"14952.0","503716","2010-04-06 15:08:00",263.13,"2009-12-03 15:34:00","2010-02-18 13:42:00",47,6
"14952.0","503717","2010-04-06 15:09:00",177.9,"2009-12-03 15:34:00","2010-04-06 15:08:00",0,7
"14952.0","504922","2010-04-19 10:46:00",130.2,"2009-12-03 15:34:00","2010-04-06 15:09:00",13,8
"14952.0","504923","2010-04-19 10:48:00",139.35,"2009-12-03 15:34:00","2010-04-19 10:46:00",0,9
"14952.0","509043","2010-05-20 10:16:00",202.5,"2009-12-03 15:34:00","2010-04-19 10:48:00",31,10
"14952.0","509044","2010-05-20 10:17:00",91.8,"2009-12-03 15:34:00","2010-05-20 10:16:00",0,11
"14952.0","509869","2010-05-26 10:45:00",303.38,"2009-12-03 15:34:00","2010-05-20 10:17:00",6,12
"14952.0","514308","2010-07-01 13:12:00",450.2,"2009-12-03 15:34:00","2010-05-26 10:45:00",36,13
"14952.0","519620","2010-08-19 09:30:00",450.0,"2009-12-03 15:34:00","2010-07-01 13:12:00",49,14
"14952.0","521560","2010-09-07 10:17:00",621.6,"2009-12-03 15:34:00","2010-08-19 09:30:00",19,15
"14952.0","521562","2010-09-07 10:20:00",256.5,"2009-12-03 15:34:00","2010-09-07 10:17:00",0,16
"14952.0","523728","2010-09-23 17:11:00",1071.66,"2009-12-03 15:34:00","2010-09-07 10:20:00",16,17
"14952.0","523729","2010-09-23 17:13:00",690.0,"2009-12-03 15:34:00","2010-09-23 17:11:00",0,18
"14952.0","527478","2010-10-18 11:33:00",570.4,"2009-12-03 15:34:00","2010-09-23 17:13:00",25,19
"14952.0","530660","2010-11-04 10:27:00",280.5,"2009-12-03 15:34:00","2010-10-18 11:33:00",17,20
"14952.0","531438","2010-11-08 12:21:00",438.8,"2009-12-03 15:34:00","2010-11-04 10:27:00",4,21
"14952.0","538279","2010-12-10 12:48:00",686.16,"2009-12-03 15:34:00","2010-11-08 12:21:00",32,22
"14952.0","543286","2011-02-07 09:50:00",972.72,"2009-12-03 15:34:00","2010-12-10 12:48:00",59,23
"14952.0","545041","2011-02-27 10:30:00",524.95,"2009-12-03 15:34:00","2011-02-07 09:50:00",20,24
"14952.0","553344","2011-05-16 12:45:00",298.8,"2009-12-03 15:34:00","2011-02-27 10:30:00",78,25
"14952.0","553404","2011-05-17 08:34:00",392.88,"2009-12-03 15:34:00","2011-05-16 12:45:00",1,26
"14952.0","553405","2011-05-17 08:37:00",581.6,"2009-12-03 15:34:00","2011-05-17 08:34:00",0,27
"14952.0","553406","2011-05-17 08:38:00",77.5,"2009-12-03 15:34:00","2011-05-17 08:37:00",0,28
"14952.0","566395","2011-09-12 12:48:00",683.8,"2009-12-03 15:34:00","2011-05-17 08:38:00",118,29
"14952.0","568781","2011-09-29 08:28:00",2505.84,"2009-12-03 15:34:00","2011-09-12 12:48:00",17,30
"14952.0","570512","2011-10-11 10:31:00",424.8,"2009-12-03 15:34:00","2011-09-29 08:28:00",12,31
"14952.0","570513","2011-10-11 10:33:00",950.44,"2009-12-03 15:34:00","2011-10-11 10:31:00",0,32
"14953.0","524700","2010-09-30 12:16:00",301.98,"2010-09-30 12:16:00","",0,1
"14953.0","527376","2010-10-17 12:37:00",153.33,"2010-09-30 12:16:00","2010-09-30 12:16:00",17,2
"14953.0","527380","2010-10-17 12:52:00",266.14,"2010-09-30 12:16:00","2010-10-17 12:37:00",0,3
"14953.0","576321","2011-11-14 14:59:00",289.82,"2010-09-30 12:16:00","2010-10-17 12:52:00",393,4
"14954.0","493715","2010-01-05 16:38:00",167.27,"2010-01-05 16:38:00","",0,1
"14954.0","578949","2011-11-27 14:30:00",336.17,"2010-01-05 16:38:00","2010-01-05 16:38:00",691,2
"14955.0","490608","2009-12-07 11:35:00",163.77,"2009-12-07 11:35:00","",0,1
"14956.0","527101","2010-10-14 16:40:00",1325.0,"2010-10-14 16:40:00","",0,1
"14957.0","500181","2010-03-05 10:50:00",274.8,"2010-03-05 10:50:00","",0,1
"14957.0","548541","2011-03-31 17:59:00",58.49,"2010-03-05 10:50:00","2010-03-05 10:50:00",391,2
"14958.0","490095","2009-12-03 16:02:00",186.36,"2009-12-03 16:02:00","",0,1
"14958.0","502242","2010-03-23 13:26:00",149.3,"2009-12-03 16:02:00","2009-12-03 16:02:00",110,2
"14958.0","505644","2010-04-23 14:31:00",122.6,"2009-12-03 16:02:00","2010-03-23 13:26:00",31,3
"14958.0","549372","2011-04-08 11:28:00",210.65,"2009-12-03 16:02:00","2010-04-23 14:31:00",350,4
"14958.0","555916","2011-06-07 16:16:00",181.63,"2009-12-03 16:02:00","2011-04-08 11:28:00",60,5
"14958.0","560210","2011-07-15 14:20:00",107.4,"2009-12-03 16:02:00","2011-06-07 16:16:00",38,6
"14959.0","544162","2011-02-16 13:00:00",178.66,"2011-02-16 13:00:00","",0,1
"14959.0","552264","2011-05-08 11:38:00",243.72,"2011-02-16 13:00:00","2011-02-16 13:00:00",81,2
"14959.0","563939","2011-08-22 09:28:00",114.94,"2011-02-16 13:00:00","2011-05-08 11:38:00",106,3
"14959.0","569948","2011-10-06 18:23:00",158.1,"2011-02-16 13:00:00","2011-08-22 09:28:00",45,4
"14960.0","557618","2011-06-21 13:38:00",88.3,"2011-06-21 13:38:00","",0,1
"14960.0","580050","2011-12-01 12:54:00",132.97,"2011-06-21 13:38:00","2011-06-21 13:38:00",163,2
"14961.0","490164","2009-12-04 11:32:00",1058.4,"2009-12-04 11:32:00","",0,1
"14961.0","491816","2009-12-14 13:36:00",1550.07,"2009-12-04 11:32:00","2009-12-04 11:32:00",10,2
"14961.0","503987","2010-04-09 10:17:00",933.8,"2009-12-04 11:32:00","2009-12-14 13:36:00",116,3
"14961.0","506361","2010-04-29 12:04:00",819.35,"2009-12-04 11:32:00","2010-04-09 10:17:00",20,4
"14961.0","510626","2010-06-02 11:32:00",336.3,"2009-12-04 11:32:00","2010-04-29 12:04:00",34,5
"14961.0","515931","2010-07-15 14:46:00",717.95,"2009-12-04 11:32:00","2010-06-02 11:32:00",43,6
"14961.0","517298","2010-07-28 10:39:00",1164.15,"2009-12-04 11:32:00","2010-07-15 14:46:00",13,7
"14961.0","525826","2010-10-07 11:50:00",662.4,"2009-12-04 11:32:00","2010-07-28 10:39:00",71,8
"14961.0","525827","2010-10-07 11:52:00",501.2,"2009-12-04 11:32:00","2010-10-07 11:50:00",0,9
"14961.0","525861","2010-10-07 13:19:00",407.95,"2009-12-04 11:32:00","2010-10-07 11:52:00",0,10
"14961.0","530011","2010-11-01 09:53:00",539.2,"2009-12-04 11:32:00","2010-10-07 13:19:00",25,11
"14961.0","534055","2010-11-21 10:40:00",553.2,"2009-12-04 11:32:00","2010-11-01 09:53:00",20,12
"14961.0","535083","2010-11-25 09:46:00",121.5,"2009-12-04 11:32:00","2010-11-21 10:40:00",4,13
"14961.0","538783","2010-12-14 11:38:00",976.7,"2009-12-04 11:32:00","2010-11-25 09:46:00",19,14
"14961.0","538785","2010-12-14 11:39:00",206.0,"2009-12-04 11:32:00","2010-12-14 11:38:00",0,15
"14961.0","544037","2011-02-15 11:31:00",920.33,"2009-12-04 11:32:00","2010-12-14 11:39:00",63,16
"14961.0","549192","2011-04-07 10:20:00",348.85,"2009-12-04 11:32:00","2011-02-15 11:31:00",51,17
"14961.0","550968","2011-04-21 16:59:00",727.78,"2009-12-04 11:32:00","2011-04-07 10:20:00",14,18
"14961.0","559510","2011-07-08 15:29:00",727.32,"2009-12-04 11:32:00","2011-04-21 16:59:00",78,19
"14961.0","566193","2011-09-09 13:37:00",1010.95,"2009-12-04 11:32:00","2011-07-08 15:29:00",63,20
"14961.0","567341","2011-09-19 15:04:00",982.0,"2009-12-04 11:32:00","2011-09-09 13:37:00",10,21
"14961.0","579267","2011-11-29 09:42:00",1144.75,"2009-12-04 11:32:00","2011-09-19 15:04:00",71,22
"14962.0","506861","2010-05-04 14:57:00",121.71,"2010-05-04 14:57:00","",0,1
"14962.0","508610","2010-05-17 12:52:00",65.4,"2010-05-04 14:57:00","2010-05-04 14:57:00",13,2
"14962.0","512917","2010-06-18 15:57:00",53.1,"2010-05-04 14:57:00","2010-05-17 12:52:00",32,3
"14962.0","546436","2011-03-14 09:42:00",126.7,"2010-05-04 14:57:00","2010-06-18 15:57:00",269,4
"14963.0","514462","2010-07-02 12:43:00",189.66,"2010-07-02 12:43:00","",0,1
"14963.0","522739","2010-09-16 13:06:00",353.77,"2010-07-02 12:43:00","2010-07-02 12:43:00",76,2
"14963.0","525867","2010-10-07 13:28:00",151.4,"2010-07-02 12:43:00","2010-09-16 13:06:00",21,3
"14963.0","525869","2010-10-07 13:35:00",205.3,"2010-07-02 12:43:00","2010-10-07 13:28:00",0,4
"14963.0","529129","2010-10-26 14:37:00",265.55,"2010-07-02 12:43:00","2010-10-07 13:35:00",19,5
"14963.0","532023","2010-11-10 13:13:00",200.58,"2010-07-02 12:43:00","2010-10-26 14:37:00",15,6
"14963.0","535108","2010-11-25 11:19:00",310.42,"2010-07-02 12:43:00","2010-11-10 13:13:00",15,7
"14963.0","556198","2011-06-09 12:30:00",294.2,"2010-07-02 12:43:00","2010-11-25 11:19:00",196,8
"14963.0","570983","2011-10-13 11:57:00",314.15,"2010-07-02 12:43:00","2011-06-09 12:30:00",126,9
"14963.0","574682","2011-11-06 12:44:00",310.39,"2010-07-02 12:43:00","2011-10-13 11:57:00",24,10
"14963.0","577698","2011-11-21 12:05:00",320.89,"2010-07-02 12:43:00","2011-11-06 12:44:00",15,11
"14963.0","579629","2011-11-30 12:16:00",248.17,"2010-07-02 12:43:00","2011-11-21 12:05:00",9,12
"14964.0","549125","2011-04-06 14:13:00",206.21,"2011-04-06 14:13:00","",0,1
"14965.0","565431","2011-09-04 13:15:00",474.5,"2011-09-04 13:15:00","",0,1
"14965.0","565433","2011-09-04 13:20:00",124.5,"2011-09-04 13:15:00","2011-09-04 13:15:00",0,2
"14966.0","492078","2009-12-15 13:48:00",147.68,"2009-12-15 13:48:00","",0,1
"14966.0","492290","2009-12-16 11:47:00",187.44,"2009-12-15 13:48:00","2009-12-15 13:48:00",1,2
"14966.0","530297","2010-11-02 12:37:00",254.75,"2009-12-15 13:48:00","2009-12-16 11:47:00",321,3
"14966.0","530298","2010-11-02 12:46:00",137.15,"2009-12-15 13:48:00","2010-11-02 12:37:00",0,4
"14966.0","533489","2010-11-17 13:14:00",197.5,"2009-12-15 13:48:00","2010-11-02 12:46:00",15,5
"14966.0","578790","2011-11-25 12:20:00",191.32,"2009-12-15 13:48:00","2010-11-17 13:14:00",373,6
"14967.0","490070","2009-12-03 14:07:00",236.25,"2009-12-03 14:07:00","",0,1
"14967.0","498349","2010-02-18 12:22:00",533.36,"2009-12-03 14:07:00","2009-12-03 14:07:00",77,2
"14967.0","523770","2010-09-24 10:58:00",560.2,"2009-12-03 14:07:00","2010-02-18 12:22:00",218,3
"14967.0","523771","2010-09-24 10:59:00",15.0,"2009-12-03 14:07:00","2010-09-24 10:58:00",0,4
"14967.0","523774","2010-09-24 11:11:00",174.0,"2009-12-03 14:07:00","2010-09-24 10:59:00",0,5
"14967.0","572188","2011-10-21 11:06:00",463.8,"2009-12-03 14:07:00","2010-09-24 11:11:00",392,6
"14968.0","521649","2010-09-07 13:28:00",353.65,"2010-09-07 13:28:00","",0,1
"14968.0","575336","2011-11-09 13:58:00",147.59,"2010-09-07 13:28:00","2010-09-07 13:28:00",428,2
"14969.0","493685","2010-01-05 12:43:00",906.23,"2010-01-05 12:43:00","",0,1
"14970.0","497907","2010-02-14 13:37:00",394.25,"2010-02-14 13:37:00","",0,1
"14970.0","497908","2010-02-14 13:38:00",1.55,"2010-02-14 13:37:00","2010-02-14 13:37:00",0,2
"14970.0","501871","2010-03-21 12:23:00",658.0,"2010-02-14 13:37:00","2010-02-14 13:38:00",35,3
"14970.0","508481","2010-05-16 12:41:00",552.88,"2010-02-14 13:37:00","2010-03-21 12:23:00",56,4
"14970.0","510731","2010-06-03 10:51:00",344.4,"2010-02-14 13:37:00","2010-05-16 12:41:00",18,5
"14970.0","513589","2010-06-27 10:48:00",863.91,"2010-02-14 13:37:00","2010-06-03 10:51:00",24,6
"14970.0","513591","2010-06-27 10:49:00",39.8,"2010-02-14 13:37:00","2010-06-27 10:48:00",0,7
"14970.0","529154","2010-10-26 16:35:00",472.5,"2010-02-14 13:37:00","2010-06-27 10:49:00",121,8
"14970.0","542355","2011-01-27 12:23:00",337.5,"2010-02-14 13:37:00","2010-10-26 16:35:00",93,9
"14970.0","548651","2011-04-01 13:33:00",444.75,"2010-02-14 13:37:00","2011-01-27 12:23:00",64,10
