"CustomerID","FirstPurchaseDate","LastPurchaseDate","TotalOrders","TotalMonetaryValue","RecencyDays","IsChurned30"
"15448.0","2010-02-03 13:29:00","2011-01-31 10:42:00",2,788.81,312,1
"15449.0","2011-03-23 10:43:00","2011-11-13 15:02:00",3,974.52,26,0
"15450.0","2011-11-09 17:11:00","2011-11-09 17:11:00",1,429.84,30,0
"15451.0","2010-04-19 14:08:00","2010-10-01 13:40:00",2,233.21,434,1
"15452.0","2010-07-16 14:23:00","2011-11-10 12:13:00",6,1799.11,29,0
"15453.0","2011-06-05 12:37:00","2011-12-08 10:59:00",7,1388.37,1,0
"15454.0","2010-03-31 13:15:00","2010-12-12 14:21:00",2,305.59,362,1
"15455.0","2010-04-21 12:43:00","2010-04-21 12:43:00",1,38.25,597,1
"15456.0","2009-12-08 12:54:00","2011-03-01 13:51:00",10,2119.27,283,1
"15457.0","2011-03-22 15:31:00","2011-03-22 15:31:00",1,237.07,262,1
"15458.0","2010-11-02 19:50:00","2011-11-14 13:08:00",2,370.44,25,0
"15459.0","2010-07-30 14:31:00","2010-10-18 15:25:00",2,202.83,417,1
"15460.0","2010-12-20 16:08:00","2010-12-20 16:08:00",1,216.76,354,1
"15461.0","2010-03-18 12:40:00","2010-09-05 12:31:00",2,429.7,460,1
"15462.0","2010-09-20 10:23:00","2011-09-06 13:11:00",4,737.05,94,1
"15463.0","2011-11-10 12:57:00","2011-11-10 12:57:00",1,126.14,29,0
"15464.0","2011-01-05 15:56:00","2011-01-05 15:56:00",1,1048.85,338,1
"15465.0","2009-12-10 09:42:00","2011-11-20 10:11:00",32,12655.65,19,0
"15466.0","2009-12-03 12:28:00","2011-09-15 14:08:00",4,1571.01,85,1
"15467.0","2011-07-10 14:42:00","2011-11-30 14:17:00",3,524.88,9,0
"15468.0","2010-11-12 09:39:00","2011-10-19 13:49:00",3,1430.48,51,1
"15469.0","2010-09-27 10:09:00","2011-10-20 16:21:00",3,874.25,50,1
"15470.0","2010-05-13 09:35:00","2010-05-13 09:35:00",1,63.42,575,1
"15471.0","2010-06-07 12:17:00","2011-12-07 14:12:00",3,1316.56,2,0
"15472.0","2011-08-18 15:17:00","2011-08-18 15:17:00",1,371.56,113,1
"15473.0","2010-09-21 09:14:00","2011-11-25 15:15:00",8,2046.0,14,0
"15474.0","2010-04-23 11:14:00","2010-04-23 11:14:00",1,163.1,595,1
"15475.0","2011-09-23 15:20:00","2011-09-23 15:20:00",1,454.11,77,1
"15476.0","2010-09-23 14:00:00","2010-11-24 15:17:00",4,2209.98,380,1
"15477.0","2010-02-28 10:37:00","2010-02-28 10:37:00",1,368.4,649,1
"15478.0","2010-05-13 18:49:00","2011-10-30 14:19:00",3,1982.48,40,1
"15479.0","2009-12-06 15:08:00","2009-12-06 15:08:00",1,147.4,733,1
"15480.0","2010-02-01 14:52:00","2011-08-15 14:32:00",3,3592.25,116,1
"15481.0","2010-11-03 14:52:00","2010-11-03 14:52:00",1,1993.34,401,1
"15482.0","2009-12-02 16:59:00","2011-11-24 10:46:00",18,14552.56,15,0
"15483.0","2010-01-24 15:42:00","2011-07-01 13:07:00",10,855.06,161,1
"15484.0","2009-12-05 15:18:00","2011-12-08 15:03:00",6,4656.0,1,0
"15485.0","2009-12-01 17:31:00","2011-11-09 14:31:00",7,5771.51,30,0
"15486.0","2010-06-30 13:15:00","2010-06-30 13:15:00",1,102.0,527,1
"15487.0","2010-01-29 12:07:00","2010-01-29 12:07:00",1,231.32,679,1
"15488.0","2010-05-05 13:03:00","2011-09-08 10:11:00",5,431.92,92,1
"15489.0","2010-01-15 16:58:00","2011-11-17 08:53:00",8,2419.61,22,0
"15490.0","2010-10-05 13:11:00","2010-10-05 13:11:00",1,217.6,430,1
"15491.0","2011-04-18 10:04:00","2011-09-05 15:56:00",6,3100.09,95,1
"15492.0","2011-09-26 14:02:00","2011-11-11 14:53:00",2,659.46,28,0
"15493.0","2010-02-23 11:14:00","2011-11-07 12:04:00",9,4306.49,32,1
"15494.0","2009-12-10 20:16:00","2011-11-18 14:51:00",5,3780.05,21,0
"15495.0","2010-11-25 13:46:00","2010-11-25 13:46:00",1,246.5,379,1
"15496.0","2010-03-18 13:16:00","2010-03-18 13:16:00",1,146.14,631,1
"15497.0","2009-12-18 15:08:00","2011-11-22 11:51:00",9,8657.39,17,0
"15498.0","2009-12-16 17:27:00","2011-12-07 12:48:00",44,26039.58,2,0
"15499.0","2009-12-16 12:17:00","2009-12-16 12:17:00",1,161.6,723,1
"15500.0","2011-09-19 13:47:00","2011-12-01 13:47:00",4,1131.56,8,0
"15501.0","2010-10-20 12:47:00","2010-10-31 11:15:00",2,402.5,404,1
"15502.0","2010-06-03 11:12:00","2011-11-24 12:48:00",12,10532.52,15,0
"15503.0","2009-12-13 11:34:00","2010-12-12 10:57:00",2,267.15,362,1
"15504.0","2010-02-12 12:34:00","2011-09-19 13:45:00",4,412.6,81,1
"15505.0","2011-07-07 13:33:00","2011-10-18 07:56:00",5,3610.96,52,1
"15506.0","2010-08-19 12:38:00","2011-11-17 12:11:00",6,2040.03,22,0
"15507.0","2011-06-21 11:19:00","2011-06-21 11:19:00",1,492.36,171,1
"15508.0","2011-04-18 15:31:00","2011-06-03 15:43:00",6,1000.27,189,1
"15509.0","2010-11-24 14:48:00","2010-11-24 14:48:00",1,166.51,380,1
"15510.0","2011-01-13 12:10:00","2011-01-13 12:10:00",1,250.0,330,1
"15511.0","2011-09-15 15:05:00","2011-11-28 09:43:00",5,909.23,11,0
"15512.0","2010-02-01 13:23:00","2011-07-07 10:20:00",4,331.58,155,1
"15513.0","2010-01-13 14:59:00","2011-11-06 14:36:00",35,27750.55,33,1
"15514.0","2009-12-04 16:37:00","2011-11-27 14:40:00",18,6594.77,12,0
"15515.0","2010-11-17 13:39:00","2010-11-17 13:39:00",1,171.81,387,1
"15516.0","2011-10-24 11:33:00","2011-10-26 10:51:00",3,62.43,44,1
"15517.0","2011-04-20 14:02:00","2011-04-20 14:02:00",1,267.03,233,1
"15518.0","2009-12-20 12:21:00","2011-10-06 13:05:00",15,4218.94,64,1
"15519.0","2010-09-19 13:57:00","2010-11-21 14:35:00",2,344.61,383,1
"15520.0","2011-12-08 10:58:00","2011-12-08 10:58:00",1,343.5,1,0
"15521.0","2010-01-05 10:19:00","2011-10-30 13:42:00",16,7096.09,40,1
"15522.0","2011-09-13 12:26:00","2011-11-07 11:26:00",2,398.84,32,1
"15523.0","2009-12-02 15:16:00","2011-09-16 16:29:00",16,17359.99,84,1
"15524.0","2010-04-12 09:19:00","2011-11-15 12:09:00",2,591.4,24,0
"15525.0","2010-11-22 12:10:00","2011-12-07 14:43:00",4,1293.2,2,0
"15526.0","2011-11-06 15:01:00","2011-11-06 15:04:00",2,148.44,33,1
"15527.0","2009-12-15 17:31:00","2011-11-21 12:17:00",23,5574.79,18,0
"15528.0","2011-03-30 16:14:00","2011-03-30 16:14:00",1,229.33,254,1
"15529.0","2010-11-10 14:26:00","2011-11-17 11:29:00",12,5109.4,22,0
"15530.0","2010-07-15 11:10:00","2011-11-18 12:25:00",5,1813.72,21,0
"15531.0","2011-11-09 17:47:00","2011-12-01 18:43:00",2,2007.44,8,0
"15532.0","2010-06-08 14:52:00","2011-11-14 14:51:00",10,3750.25,25,0
"15533.0","2011-09-11 15:41:00","2011-11-20 15:35:00",3,807.57,19,0
"15534.0","2009-12-14 12:48:00","2009-12-14 12:48:00",1,162.25,725,1
"15535.0","2010-09-16 20:04:00","2011-06-19 16:02:00",6,1087.82,173,1
"15536.0","2010-10-26 16:31:00","2010-10-26 16:31:00",1,259.09,409,1
"15537.0","2011-06-29 13:10:00","2011-06-29 13:10:00",1,110.92,163,1
"15538.0","2010-02-14 12:38:00","2010-06-20 10:49:00",6,3358.4,537,1
"15539.0","2011-12-02 13:36:00","2011-12-02 13:36:00",1,538.46,7,0
"15540.0","2010-11-29 11:10:00","2011-11-28 13:51:00",2,460.68,11,0
"15541.0","2011-08-17 14:58:00","2011-08-17 14:58:00",1,85.13,114,1
"15542.0","2009-12-02 11:53:00","2010-07-15 13:32:00",3,918.45,512,1
"15543.0","2010-09-06 11:28:00","2011-02-24 15:26:00",2,242.84,288,1
"15544.0","2010-01-28 14:39:00","2011-11-30 16:43:00",20,8162.43,9,0
"15545.0","2010-12-03 17:28:00","2011-10-16 13:24:00",2,428.05,54,1
"15546.0","2010-04-12 11:45:00","2010-04-12 11:51:00",2,1079.1,606,1
"15547.0","2009-12-06 13:40:00","2011-12-02 12:52:00",26,10099.99,7,0
"15548.0","2010-04-23 12:20:00","2010-04-23 12:20:00",1,158.09,595,1
"15549.0","2010-01-11 13:16:00","2011-09-23 16:22:00",8,2342.21,77,1
"15550.0","2009-12-03 15:15:00","2011-12-05 15:38:00",12,2218.8,4,0
"15551.0","2010-06-07 15:05:00","2011-11-03 12:37:00",7,1710.08,36,1
"15552.0","2010-03-26 16:17:00","2011-05-06 14:47:00",2,252.52,217,1
"15553.0","2011-10-10 14:02:00","2011-10-10 14:02:00",1,437.23,60,1
"15554.0","2011-03-07 09:00:00","2011-03-07 09:00:00",1,217.2,277,1
"15555.0","2009-12-06 11:58:00","2011-11-27 16:19:00",36,12102.22,12,0
"15556.0","2011-11-15 16:08:00","2011-11-15 16:08:00",1,279.77,24,0
"15557.0","2011-11-11 12:46:00","2011-11-11 12:46:00",1,473.65,28,0
"15558.0","2010-03-10 15:25:00","2010-03-10 15:25:00",1,214.13,639,1
"15559.0","2010-05-20 14:06:00","2010-05-20 14:06:00",1,1109.4,568,1
"15560.0","2010-11-07 10:14:00","2010-11-07 10:15:00",2,153.52,397,1
"15561.0","2010-02-14 12:22:00","2011-11-28 11:07:00",8,1934.39,11,0
"15562.0","2009-12-13 15:17:00","2010-12-23 09:55:00",3,673.38,351,1
"15563.0","2010-01-28 11:36:00","2011-11-17 12:59:00",6,2828.0,22,0
"15564.0","2010-02-01 15:58:00","2010-09-02 15:52:00",2,70.74,463,1
"15565.0","2011-09-30 10:44:00","2011-10-20 14:33:00",2,173.16,50,1
"15566.0","2009-12-15 14:53:00","2010-11-12 12:11:00",2,227.87,392,1
"15567.0","2011-11-21 10:48:00","2011-11-21 10:48:00",1,186.01,18,0
"15568.0","2011-09-27 14:37:00","2011-12-07 11:27:00",3,758.29,2,0
"15569.0","2010-02-28 10:55:00","2011-08-28 10:15:00",10,3586.35,103,1
"15570.0","2010-03-28 14:04:00","2011-12-02 14:47:00",25,9311.04,7,0
"15571.0","2009-12-06 12:10:00","2011-11-28 10:02:00",14,4051.63,11,0
"15572.0","2010-04-14 14:38:00","2011-12-05 10:09:00",10,4068.67,4,0
"15573.0","2009-12-10 14:19:00","2011-11-08 11:38:00",5,1199.23,31,1
"15574.0","2010-09-01 14:37:00","2011-06-15 12:01:00",6,1518.7,177,1
"15575.0","2010-03-30 12:50:00","2010-03-30 12:50:00",1,30.1,619,1
"15576.0","2011-11-02 12:03:00","2011-11-02 12:03:00",1,940.67,37,1
"15577.0","2009-12-13 16:17:00","2011-07-11 17:03:00",5,397.98,151,1
"15578.0","2011-06-30 13:03:00","2011-06-30 13:03:00",1,127.1,162,1
"15579.0","2010-10-03 14:37:00","2011-10-02 12:45:00",5,1302.5,68,1
"15580.0","2010-02-07 11:21:00","2010-11-28 11:00:00",8,1381.19,376,1
"15581.0","2009-12-02 12:19:00","2011-07-06 14:04:00",34,4819.35,156,1
"15582.0","2011-05-03 13:36:00","2011-11-15 09:55:00",3,682.91,24,0
"15583.0","2010-11-28 15:04:00","2010-11-28 15:04:00",1,107.86,376,1
"15584.0","2010-02-07 12:16:00","2011-11-16 10:55:00",6,1277.5,23,0
"15585.0","2011-06-16 08:38:00","2011-06-16 08:38:00",1,455.3,176,1
"15586.0","2010-01-08 10:02:00","2010-04-26 11:00:00",3,1139.1,592,1
"15587.0","2010-08-05 08:44:00","2011-10-20 13:37:00",7,1522.08,50,1
"15588.0","2010-01-31 12:19:00","2010-01-31 12:19:00",1,579.6,677,1
"15589.0","2011-02-02 10:46:00","2011-03-29 09:54:00",3,478.53,255,1
"15590.0","2010-04-12 10:09:00","2010-11-22 14:49:00",5,1496.6,382,1
"15591.0","2010-02-04 09:20:00","2010-05-06 09:23:00",3,217.9,582,1
"15592.0","2011-10-24 08:59:00","2011-10-24 08:59:00",1,388.58,46,1
"15593.0","2011-09-30 11:46:00","2011-09-30 11:46:00",1,199.8,70,1
"15594.0","2011-04-19 10:08:00","2011-11-24 08:53:00",5,1771.78,15,0
"15595.0","2010-08-09 12:27:00","2010-08-09 12:27:00",1,357.6,487,1
"15596.0","2010-07-28 11:46:00","2011-08-31 10:55:00",9,3130.04,100,1
"15597.0","2010-05-13 13:10:00","2011-11-04 13:26:00",2,563.37,35,1
"15598.0","2010-10-08 09:20:00","2011-10-17 16:04:00",2,548.02,53,1
"15599.0","2010-09-20 10:15:00","2011-11-13 11:44:00",3,1250.06,26,0
"15600.0","2010-04-25 11:50:00","2010-10-07 14:30:00",4,1199.31,428,1
"15601.0","2009-12-01 14:53:00","2011-11-28 15:15:00",30,14960.12,11,0
"15602.0","2009-12-02 09:35:00","2011-12-01 14:14:00",16,3230.51,8,0
"15603.0","2010-03-01 16:02:00","2011-09-22 10:04:00",2,88.48,78,1
"15604.0","2011-10-18 14:47:00","2011-10-18 14:47:00",1,216.39,52,1
"15605.0","2010-01-14 14:03:00","2011-11-03 14:17:00",9,1936.8,36,1
"15606.0","2010-03-02 14:48:00","2011-10-09 15:47:00",17,5230.99,61,1
"15607.0","2010-01-08 12:16:00","2011-01-07 12:44:00",9,1708.97,336,1
"15608.0","2010-10-20 10:10:00","2011-11-11 13:20:00",5,1785.98,28,0
"15609.0","2011-06-08 13:00:00","2011-06-08 13:00:00",1,298.48,184,1
"15610.0","2011-10-19 10:36:00","2011-10-19 10:36:00",1,112.46,51,1
"15611.0","2010-01-25 14:50:00","2011-11-30 12:36:00",24,2976.28,9,0
"15612.0","2011-10-09 12:49:00","2011-11-03 14:52:00",2,195.15,36,1
"15613.0","2010-04-08 12:51:00","2010-04-08 12:51:00",1,433.72,610,1
"15614.0","2010-03-23 11:13:00","2010-09-28 10:46:00",4,3147.36,437,1
"15615.0","2009-12-02 15:28:00","2011-11-29 14:42:00",47,21373.97,10,0
"15616.0","2010-09-27 13:10:00","2010-09-27 13:10:00",1,317.11,438,1
"15617.0","2010-07-20 13:16:00","2010-11-08 16:07:00",3,828.55,396,1
"15618.0","2011-07-26 10:13:00","2011-11-07 08:34:00",4,776.85,32,1
"15619.0","2011-11-29 08:14:00","2011-11-29 08:14:00",1,336.4,10,0
"15620.0","2010-10-26 11:32:00","2011-10-14 12:41:00",4,1942.36,56,1
"15621.0","2011-11-18 11:49:00","2011-12-05 14:01:00",4,1293.03,4,0
"15622.0","2010-03-04 10:29:00","2011-10-27 16:44:00",17,7852.61,43,1
"15623.0","2009-12-10 14:46:00","2011-07-21 17:26:00",8,2437.05,141,1
"15624.0","2011-03-28 13:32:00","2011-08-15 11:38:00",4,588.13,116,1
"15625.0","2010-06-15 15:23:00","2011-08-28 10:21:00",9,3236.4,103,1
"15626.0","2010-10-14 17:16:00","2011-09-26 10:03:00",3,1067.52,74,1
"15627.0","2010-07-05 11:56:00","2010-09-08 14:14:00",2,566.9,457,1
"15628.0","2009-12-13 13:39:00","2011-12-05 10:24:00",17,5652.26,4,0
"15629.0","2010-06-25 11:39:00","2010-09-15 13:46:00",4,2240.9,450,1
"15630.0","2010-03-05 14:30:00","2011-10-25 15:36:00",3,1481.4,45,1
"15631.0","2010-03-07 14:52:00","2010-03-07 14:52:00",1,596.67,642,1
"15632.0","2011-03-10 08:29:00","2011-11-24 09:51:00",8,3285.31,15,0
"15633.0","2009-12-08 17:51:00","2010-07-18 13:54:00",13,4352.46,509,1
"15634.0","2010-11-21 15:30:00","2011-11-22 16:28:00",2,554.65,17,0
"15635.0","2010-11-09 08:58:00","2010-11-09 08:58:00",1,100.35,395,1
"15636.0","2010-05-19 11:37:00","2011-09-11 11:17:00",4,1444.58,89,1
"15637.0","2009-12-15 17:54:00","2011-10-18 08:28:00",5,797.59,52,1
"15638.0","2010-04-08 14:37:00","2010-11-26 11:52:00",6,2265.2,378,1
"15639.0","2010-04-13 13:11:00","2011-07-28 14:30:00",3,1065.08,134,1
"15640.0","2009-12-14 16:36:00","2011-12-05 14:35:00",29,23922.78,4,0
"15641.0","2009-12-06 15:31:00","2011-08-26 14:04:00",12,5345.55,105,1
"15642.0","2009-12-10 11:51:00","2009-12-10 11:51:00",1,105.78,729,1
"15643.0","2011-03-02 14:34:00","2011-06-01 07:38:00",3,664.0,191,1
"15644.0","2011-03-23 15:37:00","2011-06-26 14:54:00",4,813.0,166,1
"15645.0","2010-10-10 12:51:00","2011-11-21 11:55:00",3,1054.75,18,0
"15646.0","2010-10-25 13:06:00","2011-07-05 09:53:00",5,974.61,157,1
"15647.0","2010-10-20 15:09:00","2010-10-20 15:09:00",1,169.0,415,1
"15648.0","2011-03-17 18:59:00","2011-05-19 15:53:00",2,657.35,204,1
"15649.0","2010-11-17 16:22:00","2011-01-07 13:34:00",4,2170.35,336,1
"15650.0","2010-03-21 11:46:00","2010-07-06 10:41:00",2,553.88,521,1
"15651.0","2010-04-22 13:26:00","2011-11-03 08:41:00",5,1259.06,36,1
"15652.0","2010-08-11 16:58:00","2011-09-09 14:22:00",5,1420.34,91,1
"15653.0","2011-08-16 09:50:00","2011-09-08 10:49:00",2,877.44,92,1
"15654.0","2011-11-13 15:15:00","2011-11-30 13:08:00",2,922.53,9,0
"15655.0","2011-04-10 15:25:00","2011-04-10 15:25:00",1,560.67,243,1
"15656.0","2011-02-28 15:32:00","2011-10-25 14:56:00",4,748.5,45,1
"15657.0","2011-11-17 12:19:00","2011-11-17 12:19:00",1,30.0,22,0
"15658.0","2009-12-03 11:19:00","2011-06-02 15:22:00",8,2423.47,190,1
"15659.0","2010-02-24 13:32:00","2011-10-27 09:23:00",3,532.49,43,1
"15660.0","2010-02-05 16:01:00","2011-11-14 16:58:00",15,2812.99,25,0
"15661.0","2010-05-10 07:59:00","2011-01-26 13:56:00",8,1215.95,317,1
"15662.0","2009-12-01 13:49:00","2010-02-16 16:47:00",2,283.73,661,1
"15663.0","2011-08-25 15:50:00","2011-08-25 15:50:00",1,138.14,106,1
"15664.0","2010-02-28 12:50:00","2011-10-20 10:57:00",4,1231.53,50,1
"15665.0","2010-03-14 15:07:00","2011-06-24 14:57:00",5,4015.12,168,1
"15666.0","2010-08-01 15:41:00","2010-08-24 16:14:00",2,632.94,472,1
"15667.0","2011-10-31 10:56:00","2011-10-31 10:56:00",1,301.32,39,1
"15668.0","2011-05-06 10:39:00","2011-05-06 10:39:00",1,76.32,217,1
"15669.0","2011-03-21 09:13:00","2011-10-30 16:03:00",4,684.34,40,1
"15670.0","2010-06-01 15:34:00","2011-02-16 10:50:00",2,325.2,296,1
"15671.0","2011-03-14 09:37:00","2011-11-21 12:43:00",7,2657.13,18,0
"15672.0","2009-12-14 16:52:00","2009-12-14 16:52:00",1,45.3,725,1
"15673.0","2010-02-22 14:28:00","2011-09-12 16:12:00",9,6414.79,88,1
"15674.0","2009-12-08 17:08:00","2011-09-27 15:17:00",12,6613.52,73,1
"15675.0","2010-10-31 14:14:00","2011-09-19 13:48:00",4,542.04,81,1
"15676.0","2011-03-01 10:19:00","2011-11-21 12:40:00",3,3435.76,18,0
"15677.0","2010-09-02 12:08:00","2011-10-21 15:36:00",3,1305.63,49,1
"15678.0","2010-07-05 12:49:00","2011-10-18 09:25:00",3,1893.89,52,1
"15679.0","2011-06-10 08:24:00","2011-11-15 16:19:00",4,781.28,24,0
"15680.0","2009-12-02 12:15:00","2011-11-30 13:46:00",10,4507.58,9,0
"15681.0","2010-05-24 14:18:00","2011-11-14 16:30:00",14,2989.7,25,0
"15682.0","2010-01-21 14:37:00","2010-04-19 15:30:00",2,318.24,599,1
"15683.0","2010-08-23 12:01:00","2011-08-14 12:56:00",2,524.54,117,1
"15684.0","2009-12-04 16:13:00","2010-06-10 18:51:00",3,173.95,547,1
"15685.0","2010-09-15 13:43:00","2010-09-15 13:43:00",1,55.98,450,1
"15686.0","2010-10-15 13:50:00","2010-10-15 13:50:00",1,90.0,420,1
"15687.0","2011-01-13 15:13:00","2011-12-01 08:33:00",9,2993.1,8,0
"15688.0","2010-10-17 12:06:00","2010-10-17 12:06:00",1,190.57,418,1
"15689.0","2010-04-01 09:53:00","2011-08-12 09:37:00",3,521.03,119,1
"15690.0","2011-08-31 11:40:00","2011-12-05 15:59:00",2,239.76,4,0
"15691.0","2009-12-06 16:01:00","2011-04-01 15:13:00",4,571.3,252,1
"15692.0","2011-11-11 14:12:00","2011-11-11 14:12:00",1,191.04,28,0
"15693.0","2010-02-18 14:37:00","2010-02-18 14:37:00",1,37.5,659,1
"15694.0","2009-12-07 15:43:00","2011-12-09 09:44:00",23,10795.81,0,0
"15695.0","2010-01-27 10:56:00","2011-03-18 08:32:00",4,1131.04,266,1
"15696.0","2010-01-24 14:36:00","2011-11-06 14:02:00",13,3906.57,33,1
"15697.0","2010-01-19 09:10:00","2010-01-19 09:10:00",1,246.75,689,1
"15698.0","2010-03-25 17:38:00","2010-03-25 17:38:00",1,46.2,624,1
"15699.0","2011-11-22 08:26:00","2011-11-22 08:26:00",1,309.65,17,0
"15700.0","2011-06-19 15:36:00","2011-06-20 16:53:00",2,696.68,172,1
"15701.0","2011-08-21 12:36:00","2011-12-07 14:39:00",4,1542.14,2,0
"15702.0","2010-08-20 14:50:00","2010-08-20 14:50:00",1,112.57,476,1
"15703.0","2011-03-20 10:51:00","2011-03-20 10:51:00",1,211.5,264,1
"15704.0","2010-05-05 14:51:00","2011-07-22 13:35:00",6,3817.96,140,1
"15705.0","2011-05-22 15:37:00","2011-05-22 15:37:00",1,143.1,201,1
"15706.0","2011-08-15 14:32:00","2011-10-07 10:09:00",4,1060.56,63,1
"15707.0","2011-09-14 14:19:00","2011-11-04 14:35:00",4,945.58,35,1
"15708.0","2010-10-10 11:33:00","2011-10-30 10:54:00",9,4378.72,40,1
"15709.0","2010-04-29 18:31:00","2011-03-01 10:38:00",2,327.85,283,1
"15710.0","2010-10-18 17:05:00","2010-10-18 17:05:00",1,898.87,417,1
"15711.0","2010-01-24 12:13:00","2010-06-01 12:14:00",2,420.25,556,1
"15712.0","2009-12-01 11:17:00","2011-11-30 14:09:00",12,3472.41,9,0
"15713.0","2009-12-16 09:41:00","2011-07-19 13:34:00",4,1010.79,143,1
"15714.0","2010-06-02 12:08:00","2011-11-28 11:26:00",5,784.81,11,0
"15715.0","2010-03-30 12:17:00","2010-06-02 09:56:00",5,658.02,555,1
"15716.0","2009-12-07 12:42:00","2011-07-17 11:59:00",11,3054.29,145,1
"15717.0","2010-04-26 10:41:00","2011-04-19 13:21:00",5,607.0,234,1
"15718.0","2010-06-17 16:20:00","2010-06-17 16:20:00",1,293.79,540,1
"15719.0","2009-12-01 12:47:00","2011-11-07 12:29:00",31,10221.41,32,1
"15720.0","2010-06-07 15:40:00","2011-11-15 14:48:00",2,741.92,24,0
"15721.0","2011-11-28 12:14:00","2011-11-28 12:14:00",1,507.08,11,0
"15722.0","2010-03-09 15:05:00","2011-11-04 11:43:00",11,5258.1,35,1
"15723.0","2010-05-14 12:55:00","2010-12-10 11:12:00",4,947.65,364,1
"15724.0","2010-11-04 10:22:00","2011-05-22 14:40:00",3,310.85,201,1
"15725.0","2011-11-24 14:51:00","2011-11-24 14:51:00",1,415.25,15,0
"15726.0","2010-11-14 16:12:00","2010-11-14 16:12:00",1,321.91,390,1
"15727.0","2010-01-24 12:12:00","2011-11-23 12:36:00",15,9445.51,16,0
"15728.0","2010-09-21 14:46:00","2010-11-25 10:39:00",2,544.6,379,1
"15729.0","2010-11-01 13:44:00","2011-05-11 12:36:00",3,192.55,212,1
"15730.0","2010-10-04 14:15:00","2011-10-05 12:31:00",5,1726.58,65,1
"15731.0","2010-06-04 10:10:00","2010-06-04 10:10:00",1,125.3,553,1
"15732.0","2010-02-04 10:10:00","2011-05-11 14:24:00",10,1682.07,212,1
"15733.0","2011-03-02 09:05:00","2011-03-02 09:05:00",1,162.3,282,1
"15734.0","2010-06-10 14:25:00","2011-08-17 10:50:00",4,2263.3,114,1
"15735.0","2010-10-14 13:38:00","2010-10-14 13:38:00",1,327.68,421,1
"15736.0","2010-09-30 14:19:00","2010-09-30 14:20:00",2,1815.72,435,1
"15737.0","2011-04-11 10:01:00","2011-11-25 11:21:00",8,1205.12,14,0
"15738.0","2009-12-10 15:52:00","2011-11-21 08:26:00",41,13372.97,18,0
"15739.0","2011-10-04 13:42:00","2011-10-04 13:42:00",1,449.12,66,1
"15740.0","2011-10-21 14:29:00","2011-10-21 14:29:00",1,154.88,49,1
"15741.0","2010-03-31 11:55:00","2010-09-07 16:21:00",2,208.62,458,1
"15742.0","2010-03-30 15:25:00","2010-03-30 15:25:00",1,156.87,619,1
"15743.0","2011-06-08 10:14:00","2011-11-23 17:19:00",4,784.46,16,0
"15744.0","2011-09-23 09:52:00","2011-09-23 09:52:00",1,34.8,77,1
"15745.0","2011-04-17 13:04:00","2011-11-20 13:45:00",4,1094.59,19,0
"15746.0","2011-07-28 15:21:00","2011-07-28 15:21:00",1,196.88,134,1
"15747.0","2010-01-18 11:21:00","2011-11-27 12:26:00",9,2562.61,12,0
"15748.0","2010-09-16 16:52:00","2011-10-30 12:51:00",3,614.76,40,1
"15749.0","2011-01-11 12:55:00","2011-04-18 13:20:00",3,44534.3,235,1
"15750.0","2009-12-01 17:19:00","2011-12-07 12:34:00",18,6797.19,2,0
"15751.0","2009-12-06 13:08:00","2010-09-05 12:44:00",11,1380.44,460,1
"15752.0","2010-09-08 11:56:00","2011-10-31 11:37:00",9,4207.54,39,1
"15753.0","2011-02-08 12:41:00","2011-02-08 12:41:00",1,79.2,304,1
"15754.0","2010-02-22 13:31:00","2011-10-19 14:40:00",9,3037.61,51,1
"15755.0","2009-12-04 08:24:00","2011-11-29 14:57:00",17,5993.12,10,0
"15756.0","2011-04-04 14:00:00","2011-10-09 13:30:00",4,532.96,61,1
"15757.0","2010-06-10 13:47:00","2011-10-05 12:14:00",6,2940.36,65,1
"15758.0","2011-11-15 10:48:00","2011-11-15 10:48:00",1,205.25,24,0
"15759.0","2009-12-02 10:08:00","2011-05-05 15:13:00",7,830.93,218,1
"15761.0","2010-09-23 09:33:00","2010-09-23 09:33:00",1,143.05,442,1
"15762.0","2011-09-23 15:17:00","2011-10-05 16:15:00",2,583.75,65,1
"15763.0","2011-09-23 12:10:00","2011-11-08 09:44:00",2,1086.92,31,1
"15764.0","2010-08-18 13:58:00","2011-09-12 17:58:00",8,4503.08,88,1
"15765.0","2010-02-11 10:25:00","2010-02-11 10:25:00",1,370.63,666,1
"15766.0","2010-01-26 15:55:00","2011-10-06 17:03:00",3,831.06,64,1
"15768.0","2009-12-03 12:10:00","2011-08-16 10:48:00",34,15601.09,115,1
"15769.0","2009-12-11 09:58:00","2011-12-02 13:52:00",46,88704.32,7,0
"15770.0","2010-04-06 11:47:00","2010-04-06 11:47:00",1,321.45,612,1
"15771.0","2010-01-15 12:14:00","2010-04-14 13:56:00",3,1006.54,604,1
"15772.0","2010-10-17 13:33:00","2010-10-17 13:33:00",1,280.88,418,1
"15773.0","2010-10-26 15:27:00","2011-12-04 12:48:00",2,774.52,5,0
"15774.0","2010-02-21 12:57:00","2011-10-02 12:04:00",6,1328.69,68,1
"15775.0","2010-03-18 07:32:00","2011-04-08 12:56:00",2,150.5,245,1
"15776.0","2011-07-29 13:46:00","2011-07-29 13:46:00",1,241.62,133,1
"15777.0","2010-05-20 10:37:00","2011-04-12 16:43:00",7,1762.61,241,1
